,Turn,Civ1,Civ2,Relation,Value,Cable
0,275,Inca,Korea,Conquerability, bad,We regard the Koreans to be a bad target for attack
0,275,Songhai,Morocco,Conquerability, bad,The Songhai imagine the feasibility of conquering the Moroccans to be bad
0,275,Germany,Yerevan,Conquerability,favorable,We consider the possibility of taking over Yerevan to be favorable
0,276,Morocco,Iroquois,Conquerability,favorable,We perceive the probability of taking over the Iroquois to be favorable
0,276,Germany,Songhai,Conquerability,average,We imagine the hope of conquering the Songhai to be average
0,276,Inca,Germany,Conquerability,average,The Incas imagine the hope of taking over the Germans to be average
0,276,Inca,Yerevan,Conquerability,favorable,We perceive Yerevan to be a favorable target for attack
0,276,Germany,Panama City,Conquerability,average,We estimate Panama City to be an average target for attack
0,277,Inca,Kyzyl,Conquerability,favorable,We imagine the prospect of conquering Kyzyl to be favorable
0,278,Morocco,Germany,Conquerability,average,We regard the Germans to be an average target for attack
0,278,Iroquois,Korea,Conquerability,impossible,The Iroquois esteem the chance of taking over the Koreans to be impossible
0,278,Morocco,Germany,Conquerability,average,Our intelligence officers regard the Germans as an average target
0,278,Morocco,Korea,Conquerability, bad,Our agents esteem the Koreans as a bad target
0,278,Germany,Inca,Conquerability,average,Our sources consider the Incas as an average target
0,278,Germany,Inca,Conquerability,average,We estimate the Incas to be an average target for attack
0,278,Iroquois,Songhai,Conquerability, bad,The Iroquois figure the Songhai to be a bad target for attack
0,278,Germany,Morocco,Conquerability,average,Our agents acknowledge the Moroccans as an average target
0,278,Korea,Inca,Conquerability,favorable,Our agents perceive the Incas as a favorable target
0,279,Morocco,Germany,Conquerability,average,We regard the likelihood of forcefully dominating the Germans to be average
0,279,Iroquois,Morocco,Conquerability,impossible,We perceive the Moroccans to be an impossible target for attack
0,279,Inca,Germany,Conquerability,soft,We report the Germans to be a soft target for attack
0,279,Songhai,Mombasa,Conquerability,impossible,We see the likelihood of conquering Mombasa to be impossible
0,279,Morocco,Kathmandu,Conquerability,favorable,We consider Kathmandu to be a favorable target for attack
0,280,Morocco,Songhai,Conquerability,soft,We consider the possibility of taking over the Songhai to be soft
0,280,Morocco,Florence,Conquerability,soft,We acknowledge the probability of forcefully dominating Florence to be soft
0,281,Songhai,Iroquois,Conquerability,favorable,We consider the Iroquois to be a favorable target for attack
0,281,Korea,Iroquois,Conquerability,soft,The Koreans acknowledge the likelihood of forcefully dominating the Iroquois to be soft
0,281,Morocco,Inca,Conquerability,average,We see the probability of conquering the Incas to be average
0,281,Korea,Songhai,Conquerability,soft,We regard the Songhai to be a soft target for attack
0,282,Songhai,Inca,Conquerability,impossible,We look at the chance of conquering the Incas to be impossible
0,282,Songhai,Yerevan,Conquerability,average,We estimate Yerevan to be an average target for attack
0,284,Germany,Songhai,Conquerability,favorable,We look at the hope of conquering the Songhai to be favorable
0,284,Korea,Iroquois,Conquerability,soft,We believe the Iroquois to be a soft target for attack
0,285,Germany,Morocco,Conquerability,average,We perceive the Moroccans to be an average target for attack
0,285,Songhai,Inca,Conquerability, bad,The Songhai believe the Incas to be a bad target for attack
0,285,Morocco,Yerevan,Conquerability,favorable,We believe Yerevan to be a favorable target for attack
0,286,Morocco,Iroquois,Conquerability,soft,We acknowledge the feasibility of taking over the Iroquois to be soft
0,286,Morocco,Mombasa,Conquerability,favorable,We acknowledge the prospect of forcefully dominating Mombasa to be favorable
0,287,Iroquois,Korea,Conquerability, bad,We regard the likelihood of forcefully dominating the Koreans to be bad
0,288,Korea,Germany,Conquerability,favorable,We esteem the probability of forcefully dominating the Germans to be favorable
0,288,Korea,Mombasa,Conquerability,favorable,We imagine the hope of taking over Mombasa to be favorable
0,289,Iroquois,Ife,Conquerability,impossible,We perceive Ife to be an impossible target for attack
0,290,Inca,Germany,Conquerability, bad,We figure the Germans to be a bad target for attack
0,290,Inca,Budapest,Conquerability,average,We consider Budapest to be an average target for attack
0,291,Inca,Kyzyl,Conquerability,favorable,We report Kyzyl to be a favorable target for attack
0,292,Songhai,Germany,Conquerability, bad,We perceive the Germans to be a bad target for attack
0,292,Inca,Korea,Conquerability, bad,We regard the Koreans to be a bad target for attack
0,292,Korea,Iroquois,Conquerability,soft,The Koreans esteem the possibility of forcefully dominating the Iroquois to be soft
0,292,Germany,Iroquois,Conquerability,soft,We consider the Iroquois to be a soft target for attack
0,292,Korea,Inca,Conquerability,favorable,We figure the Incas to be a favorable target for attack
0,293,Korea,Iroquois,Conquerability,soft,We estimate the Iroquois to be a soft target for attack
0,293,Iroquois,Inca,Conquerability,impossible,We perceive the Incas to be an impossible target for attack
0,293,Germany,Songhai,Conquerability,favorable,The Germans perceive the possibility of taking over the Songhai to be favorable
0,293,Songhai,Budapest,Conquerability,average,We report Budapest to be an average target for attack
0,293,Germany,Panama City,Conquerability,favorable,We figure Panama City to be a favorable target for attack
0,293,Germany,Kyzyl,Conquerability,soft,We regard the feasibility of conquering Kyzyl to be soft
0,294,Songhai,Germany,Conquerability, bad,The Songhai regard the feasibility of conquering the Germans to be bad
0,294,Germany,Songhai,Conquerability,favorable,The Germans figure the Songhai to be a favorable target for attack
0,294,Korea,Bogota,Conquerability,soft,We figure Bogota to be a soft target for attack
0,295,Morocco,Korea,Conquerability, bad,We regard the probability of forcefully dominating the Koreans to be bad
0,295,Iroquois,Korea,Conquerability, bad,We imagine the feasibility of conquering the Koreans to be bad
0,295,Songhai,Kathmandu,Conquerability,favorable,We believe Kathmandu to be a favorable target for attack
0,295,Korea,Singapore,Conquerability,soft,We estimate Singapore to be a soft target for attack
0,296,Germany,Korea,Conquerability,impossible,We consider the Koreans to be an impossible target for attack
0,296,Iroquois,Korea,Conquerability,impossible,Our sources esteem the Koreans as an impossible target
0,296,Iroquois,Korea,Conquerability,impossible,We consider the likelihood of conquering the Koreans to be impossible
0,297,Korea,Germany,Conquerability,favorable,We regard the Germans to be a favorable target for attack
0,297,Songhai,Mombasa,Conquerability, bad,We estimate Mombasa to be a bad target for attack
0,297,Inca,Florence,Conquerability,soft,We regard Florence to be a soft target for attack
0,297,Korea,Panama City,Conquerability,favorable,We believe Panama City to be a favorable target for attack
0,298,Morocco,Songhai,Conquerability,soft,We consider the Songhai to be a soft target for attack
0,298,Korea,Morocco,Conquerability,soft,We regard the likelihood of conquering the Moroccans to be soft
0,298,Inca,Yerevan,Conquerability,average,We esteem the feasibility of forcefully dominating Yerevan to be average
0,298,Morocco,Kyzyl,Conquerability,favorable,We regard the hope of taking over Kyzyl to be favorable
0,299,Songhai,Yerevan,Conquerability,favorable,We imagine the prospect of taking over Yerevan to be favorable
0,300,Inca,Germany,Conquerability,impossible,We estimate the Germans to be an impossible target for attack
0,300,Iroquois,Inca,Conquerability, bad,The Iroquois esteem the possibility of conquering the Incas to be bad
0,300,Iroquois,Morocco,Conquerability,impossible,We acknowledge the hope of forcefully dominating the Moroccans to be impossible
0,300,Inca,Korea,Conquerability, bad,We regard the Koreans to be a bad target for attack
0,301,Korea,Morocco,Conquerability,favorable,We figure the Moroccans to be a favorable target for attack
0,302,Inca,Songhai,Conquerability,impossible,We acknowledge the possibility of taking over the Songhai to be impossible
0,302,Morocco,Iroquois,Conquerability,soft,We acknowledge the chance of taking over the Iroquois to be soft
0,302,Inca,Germany,Conquerability, bad,We regard the Germans to be a bad target for attack
0,302,Inca,Kathmandu,Conquerability, bad,We estimate Kathmandu to be a bad target for attack
0,303,Germany,Korea,Conquerability,average,The Germans perceive the Koreans to be an average target for attack
0,303,Korea,Germany,Conquerability,average,The Koreans look at the probability of conquering the Germans to be average
0,303,Korea,Iroquois,Conquerability,soft,We perceive the chance of taking over the Iroquois to be soft
0,303,Korea,Yerevan,Conquerability,soft,We believe Yerevan to be a soft target for attack
0,304,Iroquois,Germany,Conquerability,impossible,We report the Germans to be an impossible target for attack
0,304,Iroquois,Korea,Conquerability, bad,We imagine the probability of taking over the Koreans to be bad
0,304,Inca,Germany,Conquerability, bad,The Incas esteem the feasibility of forcefully dominating the Germans to be bad
0,304,Morocco,Ife,Conquerability,average,We figure Ife to be an average target for attack
0,305,Inca,Morocco,Conquerability, bad,We regard the chance of taking over the Moroccans to be bad
0,305,Inca,Kyzyl,Conquerability,average,We regard the likelihood of forcefully dominating Kyzyl to be average
0,305,Morocco,Yerevan,Conquerability,favorable,We believe Yerevan to be a favorable target for attack
0,305,Germany,Yerevan,Conquerability,soft,We regard the possibility of taking over Yerevan to be soft
0,305,Korea,Budapest,Conquerability,favorable,We believe Budapest to be a favorable target for attack
0,307,Iroquois,Morocco,Conquerability,impossible,We esteem the probability of forcefully dominating the Moroccans to be impossible
0,307,Morocco,Panama City,Conquerability,favorable,We estimate Panama City to be a favorable target for attack
0,308,Morocco,Germany,Conquerability, bad,We believe the Germans to be a bad target for attack
0,309,Songhai,Inca,Conquerability, bad,We estimate the Incas to be a bad target for attack
0,309,Korea,Songhai,Conquerability,favorable,We consider the Songhai to be a favorable target for attack
0,309,Iroquois,Songhai,Conquerability,impossible,We acknowledge the feasibility of conquering the Songhai to be impossible
0,310,Songhai,Germany,Conquerability, bad,We regard the Germans to be a bad target for attack
0,310,Inca,Songhai,Conquerability,average,We believe the Songhai to be an average target for attack
0,311,Germany,Singapore,Conquerability,soft,We regard the likelihood of conquering Singapore to be soft
0,312,Korea,Inca,Conquerability,soft,We believe the Incas to be a soft target for attack
0,312,Korea,Morocco,Conquerability,average,Our spies esteem the Moroccans as an average target
0,312,Korea,Germany,Conquerability,average,Our intelligence officers look at the Germans as an average target
0,312,Inca,Singapore,Conquerability,soft,We report Singapore to be a soft target for attack
0,312,Germany,Ife,Conquerability,favorable,We look at the possibility of forcefully dominating Ife to be favorable
0,312,Korea,Bogota,Conquerability,soft,We regard Bogota to be a soft target for attack
0,313,Inca,Korea,Conquerability,average,Our intelligence officers consider the Koreans as an average target
0,313,Inca,Korea,Conquerability,average,We believe the Koreans to be an average target for attack
0,313,Morocco,Korea,Conquerability, bad,We look at the probability of conquering the Koreans to be bad
0,313,Germany,Korea,Conquerability,soft,We consider the possibility of conquering the Koreans to be soft
0,313,Songhai,Panama City,Conquerability, bad,We perceive Panama City to be a bad target for attack
0,313,Korea,Kathmandu,Conquerability,soft,We regard the hope of conquering Kathmandu to be soft
0,314,Songhai,Singapore,Conquerability,soft,We report Singapore to be a soft target for attack
0,315,Songhai,Mombasa,Conquerability,average,We imagine the probability of taking over Mombasa to be average
0,315,Germany,Yerevan,Conquerability,soft,We consider Yerevan to be a soft target for attack
0,315,Korea,Panama City,Conquerability,soft,We see the feasibility of taking over Panama City to be soft
0,315,Korea,Yerevan,Conquerability,soft,We estimate Yerevan to be a soft target for attack
0,316,Songhai,Korea,Conquerability,impossible,We report the Koreans to be an impossible target for attack
0,316,Inca,Morocco,Conquerability,average,We see the probability of conquering the Moroccans to be average
0,316,Germany,Songhai,Conquerability,soft,We report the Songhai to be a soft target for attack
0,317,Germany,Mombasa,Conquerability,soft,We believe Mombasa to be a soft target for attack
0,317,Germany,Budapest,Conquerability,favorable,We perceive the chance of taking over Budapest to be favorable
0,318,Germany,Songhai,Conquerability,soft,The Germans imagine the hope of conquering the Songhai to be soft
0,319,Germany,Korea,Conquerability,average,We report the Koreans to be an average target for attack
0,319,Morocco,Ife,Conquerability,average,We look at the hope of conquering Ife to be average
0,320,Morocco,Mombasa,Conquerability,favorable,We imagine the probability of forcefully dominating Mombasa to be favorable
0,321,Korea,Germany,Conquerability,average,The Koreans perceive the hope of forcefully dominating the Germans to be average
0,321,Germany,Morocco,Conquerability,favorable,We perceive the Moroccans to be a favorable target for attack
0,322,Inca,Bogota,Conquerability,favorable,We look at the prospect of conquering Bogota to be favorable
0,323,Korea,Inca,Conquerability,average,We estimate the Incas to be an average target for attack
0,323,Morocco,Songhai,Conquerability,favorable,We consider the Songhai to be a favorable target for attack
0,323,Germany,Songhai,Conquerability,soft,We imagine the prospect of forcefully dominating the Songhai to be soft
0,323,Germany,Songhai,Conquerability,soft,Our diplomatic cables perceive the Songhai as a soft target
0,323,Inca,Ife,Conquerability,average,We regard the prospect of forcefully dominating Ife to be average
0,324,Songhai,Morocco,Conquerability, bad,We consider the Moroccans to be a bad target for attack
0,324,Morocco,Korea,Conquerability,average,We esteem the prospect of conquering the Koreans to be average
0,324,Inca,Morocco,Conquerability,average,The Incas imagine the chance of taking over the Moroccans to be average
0,324,Inca,Panama City,Conquerability,favorable,We believe Panama City to be a favorable target for attack
0,325,Morocco,Inca,Conquerability, bad,We esteem the feasibility of forcefully dominating the Incas to be bad
0,325,Germany,Korea,Conquerability,average,The Germans report the Koreans to be an average target for attack
0,325,Germany,Songhai,Conquerability,soft,We look at the feasibility of conquering the Songhai to be soft
0,325,Germany,Inca,Conquerability,favorable,We believe the Incas to be a favorable target for attack
0,325,Germany,Yerevan,Conquerability,favorable,We regard Yerevan to be a favorable target for attack
0,326,Songhai,Bogota,Conquerability,average,We imagine the probability of forcefully dominating Bogota to be average
0,326,Morocco,Singapore,Conquerability,soft,We figure Singapore to be a soft target for attack
0,327,Inca,Morocco,Conquerability,average,We perceive the Moroccans to be an average target for attack
0,327,Korea,Singapore,Conquerability,soft,We report Singapore to be a soft target for attack
0,328,Germany,Morocco,Conquerability,favorable,We consider the Moroccans to be a favorable target for attack
0,328,Morocco,Bogota,Conquerability,favorable,We perceive Bogota to be a favorable target for attack
0,329,Germany,Ife,Conquerability,favorable,We perceive Ife to be a favorable target for attack
0,330,Songhai,Korea,Conquerability,impossible,We consider the chance of taking over the Koreans to be impossible
0,330,Morocco,Florence,Conquerability,soft,We estimate Florence to be a soft target for attack
0,331,Inca,Germany,Conquerability,average,We consider the likelihood of forcefully dominating the Germans to be average
0,332,Songhai,Morocco,Conquerability,average,We consider the Moroccans to be an average target for attack
0,332,Germany,Korea,Conquerability,average,The Germans regard the Koreans to be an average target for attack
0,332,Songhai,Inca,Conquerability, bad,We estimate the Incas to be a bad target for attack
0,332,Inca,Songhai,Conquerability,favorable,We report the Songhai to be a favorable target for attack
0,333,Morocco,Korea,Conquerability,average,We see the possibility of forcefully dominating the Koreans to be average
0,333,Korea,Inca,Conquerability, bad,We report the Incas to be a bad target for attack
0,333,Songhai,Mombasa,Conquerability,soft,We regard the chance of conquering Mombasa to be soft
0,333,Songhai,Kyzyl,Conquerability,favorable,We consider Kyzyl to be a favorable target for attack
0,334,Inca,Panama City,Conquerability,soft,We estimate Panama City to be a soft target for attack
0,334,Morocco,Ife,Conquerability,favorable,We figure Ife to be a favorable target for attack
0,335,Inca,Korea,Conquerability,favorable,We believe the Koreans to be a favorable target for attack
0,335,Germany,Singapore,Conquerability,soft,We report Singapore to be a soft target for attack
0,335,Germany,Yerevan,Conquerability,favorable,We acknowledge the prospect of conquering Yerevan to be favorable
0,335,Korea,Florence,Conquerability,soft, We perceive Florence to be a soft target for attack
0,336,Songhai,Inca,Conquerability, bad,The Songhai consider the probability of taking over the Incas to be bad
0,337,Korea,Songhai,Conquerability,average,We imagine the feasibility of conquering the Songhai to be average
0,337,Morocco,Mombasa,Conquerability,soft,We figure Mombasa to be a soft target for attack
0,338,Korea,Morocco,Conquerability,average,The Koreans imagine the likelihood of forcefully dominating the Moroccans to be average
0,338,Morocco,Kyzyl,Conquerability,favorable,We consider the likelihood of taking over Kyzyl to be favorable
0,340,Songhai,Morocco,Conquerability,average,We consider the Moroccans to be an average target for attack
0,340,Morocco,Bogota,Conquerability,favorable,We report Bogota to be a favorable target for attack
0,340,Germany,Kathmandu,Conquerability,soft,We believe Kathmandu to be a soft target for attack
0,340,Korea,Ife,Conquerability,favorable,We believe Ife to be a favorable target for attack
0,341,Inca,Germany,Conquerability,favorable,We see the prospect of conquering the Germans to be favorable
0,341,Germany,Songhai,Conquerability,average,We figure the Songhai to be an average target for attack
0,341,Germany,Inca,Conquerability,impossible,We see the prospect of forcefully dominating the Incas to be impossible
0,341,Inca,Ife,Conquerability,soft,We estimate Ife to be a soft target for attack
0,342,Songhai,Inca,Conquerability,impossible,The Songhai look at the feasibility of taking over the Incas to be impossible
0,342,Germany,Korea,Conquerability,favorable,We report the Koreans to be a favorable target for attack
0,343,Inca,Songhai,Conquerability,soft,We regard the possibility of conquering the Songhai to be soft
0,343,Morocco,Korea,Conquerability,average,The Moroccans estimate the Koreans to be an average target for attack
0,343,Korea,Inca,Conquerability,impossible,We perceive the feasibility of conquering the Incas to be impossible
0,343,Morocco,Germany,Conquerability, bad,The Moroccans esteem the likelihood of taking over the Germans to be bad
0,343,Germany,Mombasa,Conquerability,soft,We see the prospect of conquering Mombasa to be soft
0,344,Songhai,Korea,Conquerability, bad, We perceive the possibility of taking over the Koreans to be bad
0,344,Morocco,Songhai,Conquerability,average,We look at the possibility of conquering the Songhai to be average
0,344,Korea,Morocco,Conquerability,soft,We regard the Moroccans to be a soft target for attack
0,344,Korea,Germany,Conquerability, bad,We look at the likelihood of forcefully dominating the Germans to be bad
0,345,Inca,Korea,Conquerability,favorable,We regard the Koreans to be a favorable target for attack
0,345,Inca,Korea,Conquerability,favorable,Our intelligence officers acknowledge the Koreans as a favorable target
0,345,Morocco,Korea,Conquerability,average,We believe the Koreans to be an average target for attack
0,345,Germany,Korea,Conquerability,soft,We regard the Koreans to be a soft target for attack
0,345,Germany,Songhai,Conquerability,soft,We perceive the Songhai to be a soft target for attack
0,345,Inca,Korea,Conquerability,favorable,The Incas see the likelihood of taking over the Koreans to be favorable
0,345,Germany,Yerevan,Conquerability,average,We consider Yerevan to be an average target for attack
0,345,Korea,Mombasa,Conquerability,soft,We figure Mombasa to be a soft target for attack
0,347,Inca,Morocco,Conquerability,soft,The Incas imagine the likelihood of conquering the Moroccans to be soft
0,347,Morocco,Inca,Conquerability,impossible,We esteem the feasibility of taking over the Incas to be impossible
0,348,Inca,Germany,Conquerability,favorable,The Incas esteem the chance of taking over the Germans to be favorable
0,348,Inca,Florence,Conquerability,soft,We report Florence to be a soft target for attack
0,349,Songhai,Morocco,Conquerability, bad,We consider the prospect of taking over the Moroccans to be bad
0,349,Germany,Morocco,Conquerability,soft,We figure the Moroccans to be a soft target for attack
0,350,Morocco,Germany,Conquerability, bad,We estimate the Germans to be a bad target for attack
0,350,Germany,Songhai,Conquerability,favorable,We consider the probability of conquering the Songhai to be favorable
0,350,Songhai,Yerevan,Conquerability, bad,We perceive Yerevan to be a bad target for attack
0,350,Inca,Mombasa,Conquerability,soft,We regard the possibility of forcefully dominating Mombasa to be soft
0,350,Inca,Budapest,Conquerability,average,We look at the chance of forcefully dominating Budapest to be average
0,350,Morocco,Florence,Conquerability,soft,We estimate Florence to be a soft target for attack
0,351,Songhai,Korea,Conquerability,impossible,We estimate the Koreans to be an impossible target for attack
0,351,Songhai,Mombasa,Conquerability,soft,We report Mombasa to be a soft target for attack
0,351,Korea,Panama City,Conquerability,average,We regard Panama City to be an average target for attack
0,352,Morocco,Panama City,Conquerability, bad,We perceive Panama City to be a bad target for attack
0,353,Korea,Germany,Conquerability,average,We consider the Germans to be an average target for attack
0,353,Songhai,Inca,Conquerability, bad,We figure the Incas to be a bad target for attack
0,353,Inca,Songhai,Conquerability,favorable,We see the hope of taking over the Songhai to be favorable
0,353,Songhai,Budapest,Conquerability,impossible,We report Budapest to be an impossible target for attack
0,353,Inca,Yerevan,Conquerability,soft,We figure Yerevan to be a soft target for attack
0,354,Morocco,Mombasa,Conquerability,favorable,We perceive Mombasa to be a favorable target for attack
0,355,Germany,Yerevan,Conquerability,favorable,We regard the prospect of conquering Yerevan to be favorable
0,356,Songhai,Inca,Conquerability,impossible,We report the Incas to be an impossible target for attack
0,356,Germany,Morocco,Conquerability,favorable,We believe the Moroccans to be a favorable target for attack
0,356,Germany,Mombasa,Conquerability,soft,We consider Mombasa to be a soft target for attack
0,357,Songhai,Korea,Conquerability,impossible,The Songhai perceive the feasibility of conquering the Koreans to be impossible
0,357,Songhai,Florence,Conquerability,soft,We report Florence to be a soft target for attack
0,358,Germany,Songhai,Conquerability,soft,We regard the Songhai to be a soft target for attack
0,359,Korea,Morocco,Conquerability,favorable,We acknowledge the feasibility of taking over the Moroccans to be favorable
0,359,Germany,Singapore,Conquerability,soft,We esteem the chance of taking over Singapore to be soft
0,359,Korea,Singapore,Conquerability,soft,We regard Singapore to be a soft target for attack
0,360,Inca,Songhai,Conquerability,soft,We esteem the prospect of conquering the Songhai to be soft
0,361,Songhai,Kathmandu,Conquerability,average,We believe Kathmandu to be an average target for attack
0,363,Germany,Morocco,Conquerability,soft,We look at the prospect of forcefully dominating the Moroccans to be soft
0,363,Korea,Yerevan,Conquerability,favorable,We look at the hope of forcefully dominating Yerevan to be favorable
0,364,Morocco,Germany,Conquerability,average,We estimate the Germans to be an average target for attack
0,364,Korea,Inca,Conquerability,average,We see the hope of forcefully dominating the Incas to be average
0,364,Korea,Mombasa,Conquerability,soft,We estimate Mombasa to be a soft target for attack
0,365,Songhai,Korea,Conquerability,impossible,We regard the Koreans to be an impossible target for attack
0,365,Germany,Inca,Conquerability,average,We report the Incas to be an average target for attack
0,365,Inca,Songhai,Conquerability,soft,The Incas see the chance of forcefully dominating the Songhai to be soft
0,365,Germany,Korea,Conquerability,soft,We consider the chance of forcefully dominating the Koreans to be soft
0,365,Inca,Germany,Conquerability,favorable,The Incas regard the Germans to be a favorable target for attack
0,365,Korea,Budapest,Conquerability,average,We believe Budapest to be an average target for attack
0,366,Germany,Songhai,Conquerability,soft,We esteem the probability of conquering the Songhai to be soft
0,366,Germany,Korea,Conquerability,favorable,We imagine the prospect of taking over the Koreans to be favorable
0,366,Korea,Inca,Conquerability, bad,We perceive the Incas to be a bad target for attack
0,366,Korea,Germany,Conquerability, bad,We acknowledge the possibility of taking over the Germans to be bad
0,368,Inca,Songhai,Conquerability,average,We regard the Songhai to be an average target for attack
0,369,Inca,Korea,Conquerability,favorable,We esteem the probability of forcefully dominating the Koreans to be favorable
0,369,Morocco,Inca,Conquerability,impossible,We report the Incas to be an impossible target for attack
0,369,Inca,Mombasa,Conquerability,soft,We perceive the likelihood of taking over Mombasa to be soft
0,369,Korea,Panama City,Conquerability,favorable,We consider Panama City to be a favorable target for attack
0,370,Germany,Morocco,Conquerability,soft,We figure the Moroccans to be a soft target for attack
0,370,Morocco,Florence,Conquerability,favorable,We consider the hope of taking over Florence to be favorable
0,371,Korea,Songhai,Conquerability,favorable,The Koreans regard the hope of conquering the Songhai to be favorable
0,372,Korea,Songhai,Conquerability,favorable,We figure the Songhai to be a favorable target for attack
0,373,Korea,Morocco,Conquerability,average,The Koreans figure the Moroccans to be an average target for attack
0,373,Germany,Inca,Conquerability, bad,We perceive the likelihood of forcefully dominating the Incas to be bad
0,374,Songhai,Inca,Conquerability,impossible,We acknowledge the chance of conquering the Incas to be impossible
0,374,Songhai,Germany,Conquerability,average,We regard the Germans to be an average target for attack
0,374,Germany,Songhai,Conquerability,favorable,We imagine the possibility of forcefully dominating the Songhai to be favorable
0,375,Korea,Inca,Conquerability, bad,We figure the Incas to be a bad target for attack
0,375,Inca,Kyzyl,Conquerability,soft, We report Kyzyl to be a soft target for attack
0,377,Inca,Korea,Conquerability,favorable,We believe the Koreans to be a favorable target for attack
0,377,Korea,Kathmandu,Conquerability,average,We regard Kathmandu to be an average target for attack
0,378,Korea,Morocco,Conquerability,soft,We acknowledge the likelihood of forcefully dominating the Moroccans to be soft
0,378,Korea,Morocco,Conquerability,soft,Our agents acknowledge the Moroccans as a soft target
0,378,Morocco,Kathmandu,Conquerability,average,We esteem the likelihood of conquering Kathmandu to be average
0,379,Songhai,Korea,Conquerability,average,We perceive the Koreans to be an average target for attack
0,379,Morocco,Korea,Conquerability,soft,We perceive the Koreans to be a soft target for attack
0,379,Morocco,Ife,Conquerability,favorable,We imagine the feasibility of forcefully dominating Ife to be favorable
0,380,Songhai,Morocco,Conquerability, bad,We report the Moroccans to be a bad target for attack
0,380,Morocco,Songhai,Conquerability,soft,We imagine the chance of taking over the Songhai to be soft
0,380,Morocco,Songhai,Conquerability,soft,Our intelligence officers see the Songhai as a soft target
0,380,Morocco,Florence,Conquerability,favorable,We consider Florence to be a favorable target for attack
0,380,Korea,Budapest,Conquerability,impossible,We acknowledge the chance of conquering Budapest to be impossible
0,381,Songhai,Panama City,Conquerability, bad,We regard the prospect of conquering Panama City to be bad
0,382,Inca,Germany,Conquerability,favorable,We look at the possibility of conquering the Germans to be favorable
0,382,Germany,Inca,Conquerability,average,We consider the Incas to be an average target for attack
0,382,Korea,Morocco,Conquerability,soft,We believe the Moroccans to be a soft target for attack
0,383,Germany,Singapore,Conquerability,favorable,We figure Singapore to be a favorable target for attack
0,384,Korea,Bogota,Conquerability,favorable,We perceive the chance of taking over Bogota to be favorable
0,385,Inca,Korea,Conquerability,favorable,We imagine the possibility of forcefully dominating the Koreans to be favorable
0,386,Songhai,Korea,Conquerability, bad,We regard the Koreans to be a bad target for attack
0,386,Inca,Korea,Conquerability,favorable,We regard the Koreans to be a favorable target for attack
0,386,Songhai,Germany,Conquerability, bad,The Songhai perceive the Germans to be a bad target for attack
0,386,Korea,Inca,Conquerability,average,We see the probability of forcefully dominating the Incas to be average
0,388,Germany,Korea,Conquerability,soft,We figure the Koreans to be a soft target for attack
0,390,Germany,Songhai,Conquerability,soft,We see the chance of conquering the Songhai to be soft
0,390,Germany,Inca,Conquerability, bad,We imagine the possibility of forcefully dominating the Incas to be bad
0,390,Korea,Germany,Conquerability,favorable,We consider the hope of forcefully dominating the Germans to be favorable
0,391,Morocco,Inca,Conquerability,impossible,We regard the feasibility of forcefully dominating the Incas to be impossible
0,391,Germany,Morocco,Conquerability,soft,We figure the Moroccans to be a soft target for attack
0,391,Songhai,Singapore,Conquerability,average,We esteem the chance of conquering Singapore to be average
0,392,Songhai,Germany,Conquerability,soft,We see the hope of forcefully dominating the Germans to be soft
0,392,Inca,Germany,Conquerability,favorable,We report the Germans to be a favorable target for attack
0,392,Morocco,Germany,Conquerability,soft,We regard the hope of forcefully dominating the Germans to be soft
0,392,Songhai,Ife,Conquerability,favorable,We believe Ife to be a favorable target for attack
0,393,Songhai,Korea,Conquerability, bad,We figure the Koreans to be a bad target for attack
0,393,Korea,Songhai,Conquerability,favorable,We believe the Songhai to be a favorable target for attack
0,394,Inca,Korea,Conquerability,favorable,We regard the possibility of conquering the Koreans to be favorable
0,395,Germany,Panama City,Conquerability, bad,We perceive Panama City to be a bad target for attack
0,397,Germany,Ife,Conquerability,average,We regard the hope of conquering Ife to be average
0,398,Morocco,Korea,Conquerability, bad,The Moroccans figure the Koreans to be a bad target for attack
0,398,Germany,Morocco,Conquerability,soft, We perceive the hope of taking over the Moroccans to be soft
0,399,Morocco,Songhai,Conquerability,soft,We believe the Songhai to be a soft target for attack
0,399,Korea,Songhai,Conquerability,favorable,The Koreans imagine the feasibility of forcefully dominating the Songhai to be favorable
0,399,Germany,Korea,Conquerability,average,We consider the Koreans to be an average target for attack
0,399,Songhai,Korea,Conquerability, bad,The Songhai see the likelihood of conquering the Koreans to be bad
0,399,Korea,Germany,Conquerability,favorable,We consider the hope of conquering the Germans to be favorable
0,400,Songhai,Korea,Conquerability, bad,We esteem the likelihood of forcefully dominating the Koreans to be bad
0,400,Inca,Kathmandu,Conquerability,soft,We consider Kathmandu to be a soft target for attack
0,401,Songhai,Morocco,Conquerability, bad,We esteem the possibility of conquering the Moroccans to be bad
0,401,Morocco,Singapore,Conquerability,favorable,We report Singapore to be a favorable target for attack
0,401,Germany,Bogota,Conquerability,favorable,We estimate Bogota to be a favorable target for attack
0,402,Inca,Germany,Conquerability,favorable,We see the chance of conquering the Germans to be favorable
0,402,Inca,Korea,Conquerability,favorable,We consider the chance of forcefully dominating the Koreans to be favorable
0,403,Songhai,Budapest,Conquerability,impossible,We acknowledge the chance of conquering Budapest to be impossible
