,Turn,Civ1,Civ2,Relation,Value,Cable
0,243,Germany,Inca,Diplomatic Stance,friendly,We are exhibiting a friendly attitude toward the Incas
0,243,Korea,Germany,Diplomatic Stance,friendly,Our reputed policy concerning the Germans feels friendly
0,243,Songhai,Mombasa,Diplomatic Stance,neutral,We published that relations between us and Mombasa are now neutral
0,243,Songhai,Kyzyl,Diplomatic Stance,neutral,We are exhibiting a neutral posture toward Kyzyl
0,243,Korea,Panama City,Diplomatic Stance,neutral,We are exhibiting a neutral attitude toward Panama City
0,243,Korea,Yerevan,Diplomatic Stance,neutral,Our public stance on the subject of Yerevan feels neutral
0,243,Iroquois,Kyzyl,Diplomatic Stance,friendly,A friendly posture with Kyzyl is what we state
0,244,Songhai,Korea,Diplomatic Stance,friendly,Our open position toward the Koreans appears friendly
0,244,Morocco,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai of late are friendly
0,244,Germany,Iroquois,Diplomatic Stance,friendly,The Germans open stance concerning the Iroquois feels friendly
0,244,Morocco,Iroquois,Diplomatic Stance,friendly,Our relations with the Iroquois presently are friendly
0,244,Korea,Songhai,Diplomatic Stance,guarded,Our relations with the Songhai at present are guarded
0,244,Inca,Germany,Diplomatic Stance,friendly,The Incas announced that relations between the Incas and the Germans are now friendly
0,244,Morocco,Bogota,Diplomatic Stance,neutral,Our relations with Bogota now are neutral
0,244,Germany,Ife,Diplomatic Stance,protective,Our open feeling toward Ife is likely protective
0,245,Songhai,Panama City,Diplomatic Stance,neutral,We are showing a neutral stance toward Panama City
0,246,Songhai,Inca,Diplomatic Stance,friendly,We are taking a friendly stance toward the Incas
0,246,Songhai,Germany,Diplomatic Stance,friendly,We published that relations between us and the Germans are now friendly
0,246,Songhai,Iroquois,Diplomatic Stance,friendly,We professed that relations between us and the Iroquois are of late friendly
0,246,Morocco,Korea,Diplomatic Stance,friendly,The Moroccans advertised feeling in regard to the Koreans seems friendly
0,246,Inca,Songhai,Diplomatic Stance,friendly,A friendly attitude with the Songhai is what we maintain
0,247,Germany,Morocco,Diplomatic Stance,friendly,We proclaimed that transactions between us and the Moroccans are of late friendly
0,247,Germany,Iroquois,Diplomatic Stance,friendly,A friendly posture with the Iroquois is what we profess
0,247,Iroquois,Germany,Diplomatic Stance,neutral,We proclaimed that transactions between us and the Germans are these days neutral
0,247,Korea,Germany,Diplomatic Stance,friendly,The Koreans announced posture in regard to the Germans is likely friendly
0,247,Korea,Kyzyl,Diplomatic Stance,friendly,We are showing a friendly manner toward Kyzyl
0,248,Morocco,Inca,Diplomatic Stance,neutral,A neutral posture with the Incas is what we state
0,248,Morocco,Germany,Diplomatic Stance,friendly,We are showing a friendly disposition toward the Germans
0,248,Inca,Songhai,Diplomatic Stance,neutral,The Incas published that matters between the Incas and the Songhai are presently neutral
0,249,Inca,Germany,Diplomatic Stance,friendly,We proclaimed that proceedings between us and the Germans are at present friendly
0,249,Inca,Iroquois,Diplomatic Stance,friendly,Our professed feeling concerning the Iroquois seems friendly
0,249,Morocco,Korea,Diplomatic Stance,friendly,Our relations with the Koreans of late are friendly
0,249,Iroquois,Inca,Diplomatic Stance,friendly,Our relations with the Incas these days are friendly
0,249,Morocco,Germany,Diplomatic Stance,friendly,Our relations with the Germans now are friendly
0,249,Germany,Morocco,Diplomatic Stance,friendly,We disclosed that relations between us and the Moroccans are presently friendly
0,249,Inca,Morocco,Diplomatic Stance,friendly,The Incas reputed posture concerning the Moroccans feels friendly
0,249,Korea,Kathmandu,Diplomatic Stance,neutral,Our relations with Kathmandu these days are neutral
0,250,Germany,Songhai,Diplomatic Stance,guarded,We are displaying a guarded stance toward the Songhai
0,250,Morocco,Florence,Diplomatic Stance,friendly,A friendly manner with Florence is what we claim
0,250,Korea,Mombasa,Diplomatic Stance,protective,Our relations with Mombasa at present are protective
0,251,Songhai,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans presently are friendly
0,251,Songhai,Korea,Diplomatic Stance,friendly,A friendly posture with the Koreans is what we declare
0,251,Inca,Korea,Diplomatic Stance,neutral,Our announced position vis-à-vis the Koreans seems neutral
0,251,Inca,Ife,Diplomatic Stance,friendly,Our popular stance toward Ife feels friendly
0,251,Iroquois,Panama City,Diplomatic Stance,friendly,We are exhibiting a friendly stance toward Panama City
0,252,Germany,Iroquois,Diplomatic Stance,friendly,The Germans announced that transactions between the Germans and the Iroquois are of late friendly
0,252,Morocco,Mombasa,Diplomatic Stance,neutral,We are taking a neutral attitude toward Mombasa
0,253,Morocco,Songhai,Diplomatic Stance,friendly,Our popular posture toward the Songhai looks friendly
0,254,Iroquois,Korea,Diplomatic Stance,friendly,We published that matters between us and the Koreans are of late friendly
0,254,Germany,Songhai,Diplomatic Stance,guarded,Our reputed feeling regarding the Songhai is likely guarded
0,255,Morocco,Inca,Diplomatic Stance,neutral,A neutral posture with the Incas is what the Moroccans affirm
0,255,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans at present are friendly
0,255,Songhai,Germany,Diplomatic Stance,friendly,We published that dealings between us and the Germans are now friendly
0,255,Songhai,Korea,Diplomatic Stance,friendly,We professed that dealings between us and the Koreans are of late friendly
0,255,Songhai,Germany,Diplomatic Stance,friendly,The Songhai published that dealings between the Songhai and the Germans are these days friendly
0,255,Morocco,Iroquois,Diplomatic Stance,friendly,We proclaimed that proceedings between us and the Iroquois are at present friendly
0,255,Germany,Iroquois,Diplomatic Stance,friendly,A friendly manner with the Iroquois is what the Germans profess
0,255,Korea,Songhai,Diplomatic Stance,guarded,Our professed diplomacy with regard to the Songhai seems guarded
0,255,Morocco,Yerevan,Diplomatic Stance,neutral,Our public policy concerning Yerevan looks neutral
0,256,Songhai,Germany,Diplomatic Stance,friendly,A friendly attitude with the Germans is what we avow
0,256,Morocco,Germany,Diplomatic Stance,friendly,A friendly manner with the Germans is what we declare
0,256,Iroquois,Germany,Diplomatic Stance,friendly,Our reputed stance concerning the Germans feels friendly
0,257,Germany,Iroquois,Diplomatic Stance,friendly,The Germans published that matters between the Germans and the Iroquois are at present friendly
0,257,Inca,Iroquois,Diplomatic Stance,friendly,We professed that affairs between us and the Iroquois are at present friendly
0,257,Korea,Iroquois,Diplomatic Stance,neutral,Our relations with the Iroquois of late are neutral
0,257,Iroquois,Morocco,Diplomatic Stance,friendly,We are displaying a friendly stance toward the Moroccans
0,259,Songhai,Morocco,Diplomatic Stance,friendly,Our reputed diplomacy concerning the Moroccans appears friendly
0,259,Songhai,Korea,Diplomatic Stance,friendly,A friendly stance with the Koreans is what we assert
0,259,Inca,Germany,Diplomatic Stance,neutral,We are showing a neutral attitude toward the Germans
0,259,Inca,Korea,Diplomatic Stance,neutral,We are displaying a neutral position toward the Koreans
0,259,Germany,Songhai,Diplomatic Stance,deceptive,We are displaying a deceptive disposition toward the Songhai
0,259,Korea,Songhai,Diplomatic Stance,deceptive,A deceptive position with the Songhai is what we maintain
0,259,Songhai,Singapore,Diplomatic Stance,neutral,We announced that affairs between us and Singapore are presently neutral
0,259,Morocco,Budapest,Diplomatic Stance,neutral,We are displaying a neutral position toward Budapest
0,259,Iroquois,Ife,Diplomatic Stance,friendly,A friendly stance with Ife is what we claim
0,260,Songhai,Iroquois,Diplomatic Stance,friendly,A friendly manner with the Iroquois is what we avow
0,260,Morocco,Florence,Diplomatic Stance,neutral,We are displaying a neutral stance toward Florence
0,261,Morocco,Iroquois,Diplomatic Stance,friendly,We disclosed that matters between us and the Iroquois are of late friendly
0,261,Korea,Inca,Diplomatic Stance,friendly,We proclaimed that transactions between us and the Incas are at present friendly
0,261,Germany,Morocco,Diplomatic Stance,friendly,The Germans are displaying a friendly attitude toward the Moroccans
0,261,Inca,Iroquois,Diplomatic Stance,friendly,The Incas are exhibiting a friendly manner toward the Iroquois
0,262,Morocco,Songhai,Diplomatic Stance,friendly,We professed that transactions between us and the Songhai are currently friendly
0,262,Germany,Morocco,Diplomatic Stance,friendly,We disclosed that relations between us and the Moroccans are now friendly
0,262,Inca,Bogota,Diplomatic Stance,friendly,Our popular posture regarding Bogota seems friendly
0,263,Korea,Germany,Diplomatic Stance,friendly,A friendly posture with the Germans is what the Koreans avow
0,263,Morocco,Germany,Diplomatic Stance,friendly,We are taking a friendly attitude toward the Germans
0,263,Germany,Korea,Diplomatic Stance,friendly,Our relations with the Koreans currently are friendly
0,263,Iroquois,Korea,Diplomatic Stance,guarded,Our popular stance toward the Koreans appears guarded
0,263,Inca,Kyzyl,Diplomatic Stance,friendly,Our relations with Kyzyl these days are friendly
0,263,Germany,Singapore,Diplomatic Stance,aggressive,An aggressive disposition with Singapore is what we claim
0,264,Songhai,Inca,Diplomatic Stance,friendly,A friendly attitude with the Incas is what we claim
0,264,Iroquois,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans these days are friendly
0,264,Iroquois,Germany,Diplomatic Stance,friendly, We disclosed that transactions between us and the Germans are these days friendly
0,265,Songhai,Germany,Diplomatic Stance,friendly,Our public policy as regards the Germans is likely friendly
0,265,Inca,Iroquois,Diplomatic Stance,friendly,A friendly stance with the Iroquois is what we maintain
0,265,Songhai,Yerevan,Diplomatic Stance,neutral,A neutral position with Yerevan is what we avow
0,265,Korea,Kathmandu,Diplomatic Stance,neutral,Our relations with Kathmandu presently are neutral
0,266,Songhai,Korea,Diplomatic Stance,friendly,We announced that matters between us and the Koreans are these days friendly
0,266,Korea,Songhai,Diplomatic Stance,deceptive,Our reputed policy concerning the Songhai seems deceptive
0,266,Songhai,Morocco,Diplomatic Stance,friendly,The Songhai are displaying a friendly position toward the Moroccans
0,267,Songhai,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans these days are friendly
0,267,Songhai,Iroquois,Diplomatic Stance,friendly,A friendly posture with the Iroquois is what we affirm
0,267,Morocco,Korea,Diplomatic Stance,friendly,Our relations with the Koreans at present are friendly
0,267,Inca,Morocco,Diplomatic Stance,friendly,The Incas relations with the Moroccans now are friendly
0,267,Germany,Inca,Diplomatic Stance,friendly,A friendly attitude with the Incas is what we declare
0,267,Songhai,Florence,Diplomatic Stance,neutral,Our relations with Florence now are neutral
0,268,Iroquois,Songhai,Diplomatic Stance,friendly,A friendly manner with the Songhai is what we maintain
0,268,Morocco,Kathmandu,Diplomatic Stance,neutral,We are taking a neutral manner toward Kathmandu
0,268,Morocco,Bogota,Diplomatic Stance,neutral,A neutral stance with Bogota is what we profess
0,269,Inca,Germany,Diplomatic Stance,neutral,We are taking a neutral position toward the Germans
0,269,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans now are friendly
0,269,Inca,Ife,Diplomatic Stance,friendly,We professed that affairs between us and Ife are at present friendly
0,270,Morocco,Inca,Diplomatic Stance,neutral,Our professed posture with respect to the Incas appears neutral
0,270,Germany,Iroquois,Diplomatic Stance,friendly,We are displaying a friendly attitude toward the Iroquois
0,270,Morocco,Songhai,Diplomatic Stance,friendly,The Moroccans professed stance with respect to the Songhai feels friendly
0,270,Korea,Germany,Diplomatic Stance,friendly,Our relations with the Germans these days are friendly
0,271,Morocco,Germany,Diplomatic Stance,friendly,We are taking a friendly manner toward the Germans
0,271,Iroquois,Morocco,Diplomatic Stance,friendly,We published that matters between us and the Moroccans are now friendly
0,271,Morocco,Germany,Diplomatic Stance,friendly,The Moroccans disclosed that transactions between the Moroccans and the Germans are at present friendly
0,271,Iroquois,Korea,Diplomatic Stance,afraid,We are exhibiting an afraid stance toward the Koreans
0,272,Inca,Morocco,Diplomatic Stance,friendly,We professed that matters between us and the Moroccans are currently friendly
0,272,Iroquois,Germany,Diplomatic Stance,friendly,We are showing a friendly position toward the Germans
0,273,Songhai,Inca,Diplomatic Stance,friendly,Our outward diplomacy toward the Incas appears friendly
0,273,Songhai,Korea,Diplomatic Stance,friendly,We are displaying a friendly disposition toward the Koreans
0,273,Inca,Iroquois,Diplomatic Stance,friendly,We are exhibiting a friendly disposition toward the Iroquois
0,273,Korea,Songhai,Diplomatic Stance,deceptive,We published that transactions between us and the Songhai are these days deceptive
0,273,Iroquois,Kyzyl,Diplomatic Stance,neutral, We are displaying a neutral manner toward Kyzyl
0,274,Songhai,Germany,Diplomatic Stance,friendly,Our advertised policy on the subject of the Germans appears friendly
0,274,Inca,Germany,Diplomatic Stance,neutral,The Incas relations with the Germans currently are neutral
0,274,Songhai,Iroquois,Diplomatic Stance,friendly,We proclaimed that matters between us and the Iroquois are of late friendly
0,274,Germany,Korea,Diplomatic Stance,friendly, Our relations with the Koreans at present are friendly
0,274,Inca,Kathmandu,Diplomatic Stance,friendly,Our outward posture in regard to Kathmandu feels friendly
0,274,Inca,Panama City,Diplomatic Stance,neutral,Our public diplomacy concerning Panama City is likely neutral
0,274,Morocco,Ife,Diplomatic Stance,protective, Our reputed diplomacy vis-à-vis Ife looks protective
0,274,Germany,Kyzyl,Diplomatic Stance,neutral,We disclosed that proceedings between us and Kyzyl are these days neutral
0,275,Germany,Songhai,Diplomatic Stance,deceptive,Our reputed feeling as regards the Songhai feels deceptive
0,275,Germany,Florence,Diplomatic Stance,neutral,Our relations with Florence now are neutral
0,275,Germany,Yerevan,Diplomatic Stance,neutral,Our advertised position as regards Yerevan feels neutral
0,276,Morocco,Korea,Diplomatic Stance,friendly,We proclaimed that transactions between us and the Koreans are currently friendly
0,276,Morocco,Iroquois,Diplomatic Stance,friendly,We are showing a friendly manner toward the Iroquois
0,276,Germany,Songhai,Diplomatic Stance,deceptive,Our open feeling concerning the Songhai is likely deceptive
0,276,Iroquois,Kathmandu,Diplomatic Stance,neutral,We are exhibiting a neutral posture toward Kathmandu
0,277,Inca,Iroquois,Diplomatic Stance,friendly,The Incas announced that transactions between the Incas and the Iroquois are these days friendly
0,277,Songhai,Korea,Diplomatic Stance,friendly,A friendly disposition with the Koreans is what we avow
0,277,Morocco,Korea,Diplomatic Stance,friendly,The Moroccans published that proceedings between the Moroccans and the Koreans are these days friendly
0,277,Songhai,Florence,Diplomatic Stance,neutral,Our relations with Florence at present are neutral
0,277,Iroquois,Mombasa,Diplomatic Stance,neutral,A neutral attitude with Mombasa is what we assert
0,278,Songhai,Morocco,Diplomatic Stance,friendly,A friendly stance with the Moroccans is what the Songhai assert
0,278,Germany,Morocco,Diplomatic Stance,friendly,A friendly posture with the Moroccans is what we claim
0,278,Korea,Morocco,Diplomatic Stance,friendly,We are showing a friendly manner toward the Moroccans
0,278,Morocco,Kyzyl,Diplomatic Stance,neutral,Our announced diplomacy as regards Kyzyl is likely neutral
0,278,Iroquois,Yerevan,Diplomatic Stance,neutral,Our professed stance with respect to Yerevan feels neutral
0,279,Morocco,Germany,Diplomatic Stance,friendly,We announced that affairs between us and the Germans are of late friendly
0,279,Inca,Songhai,Diplomatic Stance,friendly,A friendly disposition with the Songhai is what the Incas state
0,279,Iroquois,Morocco,Diplomatic Stance,friendly,We are taking a friendly attitude toward the Moroccans
0,279,Iroquois,Korea,Diplomatic Stance,friendly,We proclaimed that dealings between us and the Koreans are now friendly
0,279,Germany,Korea,Diplomatic Stance,friendly,The Germans announced that transactions between the Germans and the Koreans are presently friendly
0,279,Inca,Korea,Diplomatic Stance,friendly,Our outward posture toward the Koreans looks friendly
0,279,Songhai,Panama City,Diplomatic Stance,neutral,We disclosed that proceedings between us and Panama City are of late neutral
0,279,Songhai,Kyzyl,Diplomatic Stance,neutral,We published that affairs between us and Kyzyl are of late neutral
0,279,Inca,Singapore,Diplomatic Stance,neutral,Our outward stance on the subject of Singapore appears neutral
0,279,Korea,Singapore,Diplomatic Stance,neutral,A neutral attitude with Singapore is what we declare
0,279,Korea,Panama City,Diplomatic Stance,aggressive,Our outward diplomacy vis-à-vis Panama City appears aggressive
0,279,Korea,Yerevan,Diplomatic Stance,neutral,Our relations with Yerevan these days are neutral
0,280,Inca,Germany,Diplomatic Stance,friendly,We professed that dealings between us and the Germans are currently friendly
0,280,Inca,Florence,Diplomatic Stance,neutral,A neutral disposition with Florence is what we assert
0,280,Morocco,Bogota,Diplomatic Stance,neutral,A neutral attitude with Bogota is what we declare
0,281,Iroquois,Inca,Diplomatic Stance,friendly,The Iroquois published that proceedings between the Iroquois and the Incas are now friendly
0,281,Korea,Songhai,Diplomatic Stance,deceptive,A deceptive position with the Songhai is what we profess
0,281,Songhai,Singapore,Diplomatic Stance,neutral,We professed that relations between us and Singapore are these days neutral
0,281,Korea,Kathmandu,Diplomatic Stance,neutral,Our relations with Kathmandu presently are neutral
0,282,Songhai,Inca,Diplomatic Stance,friendly,Our relations with the Incas presently are friendly
0,282,Korea,Inca,Diplomatic Stance,friendly,We professed that proceedings between us and the Incas are now friendly
0,282,Iroquois,Inca,Diplomatic Stance,friendly,We disclosed that dealings between us and the Incas are these days friendly
0,283,Songhai,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans at present are friendly
0,283,Songhai,Germany,Diplomatic Stance,friendly,A friendly attitude with the Germans is what we avow
0,283,Inca,Morocco,Diplomatic Stance,friendly,Our popular posture in regard to the Moroccans seems friendly
0,284,Inca,Korea,Diplomatic Stance,friendly,Our relations with the Koreans these days are friendly
0,284,Germany,Songhai,Diplomatic Stance,deceptive,We proclaimed that transactions between us and the Songhai are at present deceptive
0,284,Germany,Inca,Diplomatic Stance,deceptive,We are displaying a deceptive posture toward the Incas
0,284,Korea,Iroquois,Diplomatic Stance,neutral,A neutral attitude with the Iroquois is what we claim
0,284,Inca,Panama City,Diplomatic Stance,neutral,Our outward posture as regards Panama City is likely neutral
0,285,Germany,Morocco,Diplomatic Stance,friendly,We are showing a friendly manner toward the Moroccans
0,285,Germany,Korea,Diplomatic Stance,friendly,Our professed diplomacy with respect to the Koreans is likely friendly
0,285,Iroquois,Panama City,Diplomatic Stance,friendly,We are taking a friendly posture toward Panama City
0,286,Morocco,Germany,Diplomatic Stance,friendly,We are taking a friendly posture toward the Germans
0,286,Morocco,Korea,Diplomatic Stance,friendly,Our reputed position on the subject of the Koreans looks friendly
0,286,Morocco,Iroquois,Diplomatic Stance,friendly,Our relations with the Iroquois presently are friendly
0,286,Iroquois,Morocco,Diplomatic Stance,friendly,We are exhibiting a friendly attitude toward the Moroccans
0,286,Morocco,Mombasa,Diplomatic Stance,neutral,Our professed position vis-à-vis Mombasa appears neutral
0,287,Iroquois,Korea,Diplomatic Stance,friendly,A friendly stance with the Koreans is what we affirm
0,287,Songhai,Ife,Diplomatic Stance,neutral,Our relations with Ife presently are neutral
0,287,Inca,Yerevan,Diplomatic Stance,neutral,We proclaimed that transactions between us and Yerevan are at present neutral
0,287,Germany,Singapore,Diplomatic Stance,neutral,We are taking a neutral manner toward Singapore
0,288,Songhai,Korea,Diplomatic Stance,friendly,We announced that transactions between us and the Koreans are these days friendly
0,288,Songhai,Iroquois,Diplomatic Stance,friendly,A friendly disposition with the Iroquois is what we avow
0,288,Germany,Morocco,Diplomatic Stance,friendly,The Germans proclaimed that dealings between the Germans and the Moroccans are these days friendly
0,288,Korea,Songhai,Diplomatic Stance,guarded,We professed that proceedings between us and the Songhai are currently guarded
0,288,Inca,Iroquois,Diplomatic Stance,friendly,A friendly attitude with the Iroquois is what the Incas declare
0,288,Iroquois,Germany,Diplomatic Stance,friendly,Our outward feeling toward the Germans seems friendly
0,288,Inca,Kathmandu,Diplomatic Stance,friendly,A friendly disposition with Kathmandu is what we assert
0,290,Inca,Germany,Diplomatic Stance,friendly,We are showing a friendly position toward the Germans
0,290,Inca,Singapore,Diplomatic Stance,neutral,Our popular feeling vis-à-vis Singapore appears neutral
0,290,Morocco,Kathmandu,Diplomatic Stance,neutral,Our outward posture on the subject of Kathmandu feels neutral
0,291,Songhai,Inca,Diplomatic Stance,friendly,We announced that matters between us and the Incas are now friendly
0,291,Songhai,Morocco,Diplomatic Stance,friendly,We are displaying a friendly attitude toward the Moroccans
0,291,Korea,Yerevan,Diplomatic Stance,neutral,Our relations with Yerevan now are neutral
0,291,Iroquois,Yerevan,Diplomatic Stance,neutral,Our relations with Yerevan these days are neutral
0,292,Inca,Korea,Diplomatic Stance,friendly,Our relations with the Koreans at present are friendly
0,292,Morocco,Inca,Diplomatic Stance,friendly,We are displaying a friendly attitude toward the Incas
0,292,Germany,Inca,Diplomatic Stance,deceptive,Our relations with the Incas at present are deceptive
0,292,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans currently are friendly
0,292,Songhai,Bogota,Diplomatic Stance,neutral,We professed that relations between us and Bogota are currently neutral
0,293,Morocco,Germany,Diplomatic Stance,neutral,Our announced feeling toward the Germans looks neutral
0,293,Korea,Iroquois,Diplomatic Stance,neutral,We professed that dealings between us and the Iroquois are at present neutral
0,293,Iroquois,Inca,Diplomatic Stance,friendly,Our relations with the Incas currently are friendly
0,293,Germany,Kyzyl,Diplomatic Stance,neutral,A neutral attitude with Kyzyl is what we maintain
0,294,Inca,Songhai,Diplomatic Stance,friendly,Our open diplomacy on the subject of the Songhai feels friendly
0,294,Morocco,Iroquois,Diplomatic Stance,neutral,Our relations with the Iroquois these days are neutral
0,295,Songhai,Korea,Diplomatic Stance,friendly,A friendly attitude with the Koreans is what we declare
0,295,Germany,Morocco,Diplomatic Stance,deceptive,A deceptive disposition with the Moroccans is what the Germans affirm
0,295,Morocco,Korea,Diplomatic Stance,friendly,Our relations with the Koreans now are friendly
0,295,Korea,Songhai,Diplomatic Stance,guarded,Our relations with the Songhai of late are guarded
0,295,Iroquois,Singapore,Diplomatic Stance,neutral,Our relations with Singapore presently are neutral
0,296,Germany,Korea,Diplomatic Stance,friendly,We are taking a friendly attitude toward the Koreans
0,296,Iroquois,Songhai,Diplomatic Stance,friendly,We professed that proceedings between us and the Songhai are these days friendly
0,296,Korea,Inca,Diplomatic Stance,neutral,A neutral disposition with the Incas is what the Koreans state
0,296,Iroquois,Korea,Diplomatic Stance,deceptive,A deceptive attitude with the Koreans is what we profess
0,297,Inca,Iroquois,Diplomatic Stance,friendly,We are exhibiting a friendly stance toward the Iroquois
0,297,Songhai,Iroquois,Diplomatic Stance,friendly,We are exhibiting a friendly attitude toward the Iroquois
0,297,Korea,Iroquois,Diplomatic Stance,guarded,We are exhibiting a guarded attitude toward the Iroquois
0,297,Songhai,Florence,Diplomatic Stance,neutral,We disclosed that dealings between us and Florence are at present neutral
0,298,Morocco,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai at present are friendly
0,298,Germany,Morocco,Diplomatic Stance,deceptive,We are exhibiting a deceptive disposition toward the Moroccans
0,298,Korea,Morocco,Diplomatic Stance,neutral,Our advertised policy concerning the Moroccans looks neutral
0,298,Inca,Yerevan,Diplomatic Stance,neutral,Our announced posture toward Yerevan looks neutral
0,299,Songhai,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans at present are friendly
0,299,Morocco,Inca,Diplomatic Stance,friendly,The Moroccans are exhibiting a friendly position toward the Incas
0,299,Iroquois,Songhai,Diplomatic Stance,friendly,We proclaimed that matters between us and the Songhai are presently friendly
0,299,Morocco,Germany,Diplomatic Stance,neutral,Our outward stance as regards the Germans feels neutral
0,299,Germany,Singapore,Diplomatic Stance,neutral,We are taking a neutral position toward Singapore
0,300,Songhai,Inca,Diplomatic Stance,friendly,Our public posture with respect to the Incas appears friendly
0,300,Germany,Songhai,Diplomatic Stance,guarded,A guarded position with the Songhai is what we state
0,300,Germany,Morocco,Diplomatic Stance,friendly,A friendly position with the Moroccans is what we assert
0,300,Iroquois,Morocco,Diplomatic Stance,friendly,We announced that proceedings between us and the Moroccans are presently friendly
0,300,Inca,Korea,Diplomatic Stance,friendly,We published that relations between us and the Koreans are presently friendly
0,301,Korea,Morocco,Diplomatic Stance,guarded,The Koreans professed that transactions between the Koreans and the Moroccans are presently guarded
0,301,Inca,Korea,Diplomatic Stance,deceptive,Our relations with the Koreans at present are deceptive
0,301,Morocco,Germany,Diplomatic Stance,neutral,Our popular policy concerning the Germans appears neutral
0,301,Korea,Morocco,Diplomatic Stance,guarded,We are displaying a guarded disposition toward the Moroccans
0,301,Morocco,Kathmandu,Diplomatic Stance,friendly,We published that proceedings between us and Kathmandu are presently friendly
0,302,Iroquois,Korea,Diplomatic Stance,neutral,The Iroquois outward policy vis-à-vis the Koreans feels neutral
0,302,Germany,Inca,Diplomatic Stance,deceptive,The Germans are showing a deceptive disposition toward the Incas
0,302,Morocco,Iroquois,Diplomatic Stance,neutral,Our relations with the Iroquois these days are neutral
0,302,Korea,Songhai,Diplomatic Stance,deceptive,Our public stance with respect to the Songhai seems deceptive
0,302,Germany,Inca,Diplomatic Stance,deceptive,The Germans professed that proceedings between the Germans and the Incas are of late deceptive
0,302,Songhai,Germany,Diplomatic Stance,neutral,The Songhai published that relations between the Songhai and the Germans are at present neutral
0,302,Germany,Budapest,Diplomatic Stance,neutral,We are exhibiting a neutral disposition toward Budapest
0,303,Songhai,Iroquois,Diplomatic Stance,friendly,Our advertised diplomacy vis-à-vis the Iroquois appears friendly
0,303,Korea,Yerevan,Diplomatic Stance,protective,We published that transactions between us and Yerevan are now protective
0,303,Iroquois,Kyzyl,Diplomatic Stance,neutral,Our open policy in regard to Kyzyl seems neutral
0,304,Iroquois,Inca,Diplomatic Stance,friendly,Our relations with the Incas now are friendly
0,304,Inca,Panama City,Diplomatic Stance,neutral,We are displaying a neutral stance toward Panama City
0,305,Korea,Morocco,Diplomatic Stance,guarded,The Koreans are taking a guarded disposition toward the Moroccans
0,305,Songhai,Korea,Diplomatic Stance,friendly,The Songhai are displaying a friendly disposition toward the Koreans
0,305,Morocco,Korea,Diplomatic Stance,friendly,A friendly manner with the Koreans is what we declare
0,307,Songhai,Morocco,Diplomatic Stance,friendly,We proclaimed that dealings between us and the Moroccans are at present friendly
0,307,Germany,Morocco,Diplomatic Stance,guarded,A guarded disposition with the Moroccans is what we affirm
0,307,Morocco,Iroquois,Diplomatic Stance,neutral,The Moroccans public stance concerning the Iroquois seems neutral
0,307,Germany,Korea,Diplomatic Stance,friendly,Our advertised posture in regard to the Koreans is likely friendly
0,308,Morocco,Germany,Diplomatic Stance,neutral,A neutral position with the Germans is what we affirm
0,308,Iroquois,Bogota,Diplomatic Stance,neutral,A neutral disposition with Bogota is what we assert
0,309,Songhai,Korea,Diplomatic Stance,friendly,We proclaimed that matters between us and the Koreans are of late friendly
0,309,Inca,Korea,Diplomatic Stance,deceptive,A deceptive disposition with the Koreans is what we affirm
0,309,Iroquois,Korea,Diplomatic Stance,afraid,The Iroquois relations with the Koreans currently are afraid
0,309,Korea,Songhai,Diplomatic Stance,friendly,A friendly disposition with the Songhai is what we state
0,309,Germany,Morocco,Diplomatic Stance,guarded,The Germans proclaimed that dealings between the Germans and the Moroccans are at present guarded
0,309,Songhai,Bogota,Diplomatic Stance,neutral,A neutral attitude with Bogota is what we affirm
0,310,Songhai,Germany,Diplomatic Stance,friendly,Our relations with the Germans at present are friendly
0,310,Songhai,Iroquois,Diplomatic Stance,neutral,We proclaimed that proceedings between us and the Iroquois are now neutral
0,310,Korea,Songhai,Diplomatic Stance,friendly,The Koreans announced that matters between the Koreans and the Songhai are currently friendly
0,310,Inca,Songhai,Diplomatic Stance,friendly,Our public diplomacy concerning the Songhai is likely friendly
0,310,Morocco,Iroquois,Diplomatic Stance,neutral,We are showing a neutral attitude toward the Iroquois
0,311,Inca,Germany,Diplomatic Stance,friendly,We published that relations between us and the Germans are these days friendly
0,311,Korea,Singapore,Diplomatic Stance,neutral,A neutral disposition with Singapore is what we avow
0,312,Korea,Morocco,Diplomatic Stance,guarded,Our announced position vis-à-vis the Moroccans seems guarded
0,312,Korea,Germany,Diplomatic Stance,friendly,Our relations with the Germans now are friendly
0,313,Korea,Morocco,Diplomatic Stance,guarded,Our reputed policy on the subject of the Moroccans feels guarded
0,313,Inca,Korea,Diplomatic Stance,neutral,We disclosed that proceedings between us and the Koreans are of late neutral
