,Turn,Civ1,Civ2,Relation,Value,Cable
0,406,Morocco,Germany,Danger,severe,The problem that the Germans constitute is described as severe by our spies
0,406,Korea,Inca,Danger,critical,We suspect that the Incas comprise a critical obstacle to our strategies
0,407,Songhai,Korea,Danger,minor,We think that the Koreans constitute a minor danger to our ambitions
0,407,Songhai,Korea,Danger,minor,The problem that the Koreans show is represented as minor by the Songhais intelligence officers
0,408,Morocco,Korea,Danger,minor,We feel that the Koreans represent a minor problem to our plans
0,409,Morocco,Songhai,Danger,major,The problem that the Songhai embody is described as major by our sources
0,410,Songhai,Inca,Danger,severe,We think that the Incas are a severe hazard to our ambitions
0,410,Inca,Korea,Danger,minor,The obstacle that the Koreans present is described as minor by our agents
0,410,Germany,Korea,Danger,major,The danger that the Koreans show is labeled as major by our diplomatic cables
0,412,Germany,Inca,Danger,critical,We imagine that the Incas constitute a critical threat to our plans
0,413,Inca,Germany,Danger,severe,The risk that the Germans show is labeled as severe by our sources
0,414,Morocco,Songhai,Danger,major,The Moroccans believe that the Songhai constitute a major hazard to the Moroccans strategies
0,414,Korea,Songhai,Danger,critical,We estimate that the Songhai present a critical obstacle to our plans
0,415,Korea,Morocco,Danger,severe,The risk that the Moroccans present is portrayed as severe by our sources
0,415,Korea,Inca,Danger,major,The risk that the Incas present is described as major by our diplomatic cables
0,416,Germany,Inca,Danger,severe,We estimate that the Incas are a severe danger to our activities
0,417,Korea,Inca,Danger,severe,We imagine that the Incas represent a severe threat to our interests
0,417,Korea,Germany,Danger,minor,The danger that the Germans present is portrayed as minor by our intelligence officers
0,419,Songhai,Inca,Danger,severe,The hazard that the Incas constitute is portrayed as severe by our agents
0,419,Songhai,Germany,Danger,minor,The danger that the Germans show is described as minor by our spies
0,420,Germany,Morocco,Danger,major,We think that the Moroccans are a major risk to our plans
0,420,Inca,Songhai,Danger,severe,The danger that the Songhai constitute is defined as severe by the Incas agents
0,422,Germany,Songhai,Danger,critical,The risk that the Songhai represent is labeled as critical by our diplomatic cables
0,423,Songhai,Morocco,Danger,severe,The hazard that the Moroccans constitute is labeled as severe by our agents
0,423,Morocco,Korea,Danger,severe,The Moroccans estimate that the Koreans constitute a severe hazard to the Moroccans ambitions
0,423,Inca,Germany,Danger,major,The hazard that the Germans embody is defined as major by our intelligence officers
0,424,Inca,Songhai,Danger,severe,We believe that the Songhai represent a severe risk to our strategies
0,426,Inca,Morocco,Danger,critical,The danger that the Moroccans represent is defined as critical by our agents
0,426,Morocco,Korea,Danger,severe,The danger that the Koreans constitute is labeled as severe by our sources
0,426,Korea,Morocco,Danger,severe,We think that the Moroccans represent a severe obstacle to our interests
0,426,Korea,Germany,Danger,minor,The obstacle that the Germans embody is labeled as minor by our spies
0,427,Morocco,Songhai,Danger,major,The problem that the Songhai show is portrayed as major by our intelligence officers
0,428,Songhai,Inca,Danger,severe,We believe that the Incas compose a severe obstacle to our ambitions
0,428,Songhai,Germany,Danger,major,The risk that the Germans present is represented as major by our agents
0,428,Morocco,Germany,Danger,major,The danger that the Germans constitute is represented as major by our sources
0,430,Germany,Morocco,Danger,critical,The risk that the Moroccans show is represented as critical by our spies
0,432,Germany,Inca,Danger,major,We think that the Incas constitute a major threat to our activities
0,432,Korea,Morocco,Danger,major,The danger that the Moroccans embody is labeled as major by our spies
0,433,Inca,Korea,Danger,major,The problem that the Koreans present is represented as major by our agents
0,433,Morocco,Korea,Danger,minor,We think that the Koreans comprise a minor hazard to our pursuits
0,433,Korea,Inca,Danger,major,We feel that the Incas comprise a major risk to our interests
0,434,Inca,Germany,Danger,severe,The hazard that the Germans show is labeled as severe by our agents
0,435,Songhai,Korea,Danger,minor,We believe that the Koreans are a minor risk to our activities
0,436,Inca,Korea,Danger,severe,We believe that the Koreans have become a severe danger to our strategies
0,436,Morocco,Songhai,Danger,major,The threat that the Songhai present is represented as major by our sources
0,436,Korea,Songhai,Danger,severe,The Koreans suspect that the Songhai comprise a severe risk to the Koreans interests
0,437,Inca,Morocco,Danger,critical,We imagine that the Moroccans compose a critical obstacle to our strategies
0,439,Songhai,Morocco,Danger,severe,The problem that the Moroccans represent is portrayed as severe by our sources
0,441,Germany,Inca,Danger,critical,We suspect that the Incas amount to a critical danger to our plans
0,443,Germany,Korea,Danger,minor,The danger that the Koreans embody is described as minor by our sources
0,443,Songhai,Inca,Danger,severe,The Songhai infer that the Incas amount to a severe risk to the Songhais interests
0,444,Inca,Germany,Danger,severe,The obstacle that the Germans embody is characterized as severe by our agents
0,444,Inca,Korea,Danger,major,We infer that the Koreans present a major danger to our plans
0,444,Germany,Korea,Danger,minor,We infer that the Koreans present a minor hazard to our interests
0,445,Morocco,Korea,Danger,minor,We infer that the Koreans amount to a minor danger to our plans
0,445,Inca,Germany,Danger,major,We think that the Germans present a major obstacle to our interests
0,446,Songhai,Germany,Danger,major,The hazard that the Germans show is portrayed as major by our sources
0,446,Morocco,Inca,Danger,minor,We suspect that the Incas constitute a minor danger to our pursuits
0,448,Inca,Morocco,Danger,critical,The danger that the Moroccans show is characterized as critical by our spies
0,448,Korea,Inca,Danger,severe,We estimate that the Incas comprise a severe threat to our interests
0,449,Korea,Songhai,Danger,critical,The problem that the Songhai present is labeled as critical by our diplomatic cables
0,449,Korea,Morocco,Danger,severe,The risk that the Moroccans embody is characterized as severe by our intelligence officers
0,450,Morocco,Germany,Danger,minor,We think that the Germans represent a minor danger to our strategies
0,450,Korea,Inca,Danger,severe,The Koreans estimate that the Incas constitute a severe problem to the Koreans strategies
0,454,Morocco,Korea,Danger,minor,We believe that the Koreans amount to a minor threat to our interests
0,454,Germany,Songhai,Danger,critical,We believe that the Songhai are a critical problem to our plans
0,454,Korea,Germany,Danger,severe,The danger that the Germans show is labeled as severe by our spies
0,454,Morocco,Germany,Danger,minor,The Moroccans think that the Germans compose a minor danger to the Moroccans strategies
0,455,Inca,Germany,Danger,severe,We infer that the Germans constitute a severe obstacle to our activities
0,455,Songhai,Morocco,Danger,severe,The Songhai feel that the Moroccans represent a severe hazard to the Songhais ambitions
0,456,Songhai,Korea,Danger,moderate,We estimate that the Koreans present a moderate risk to our pursuits
0,456,Germany,Morocco,Danger,critical,The obstacle that the Moroccans represent is defined as critical by our sources
0,457,Morocco,Inca,Danger,minor,We believe that the Incas represent a minor danger to our strategies
0,458,Germany,Inca,Danger,severe,The risk that the Incas represent is described as severe by our spies
0,458,Korea,Inca,Danger,major,The problem that the Incas constitute is labeled as major by our diplomatic cables
0,460,Korea,Morocco,Danger,major,The obstacle that the Moroccans represent is portrayed as major by our diplomatic cables
0,462,Germany,Songhai,Danger,critical,We suspect that the Songhai amount to a critical hazard to our pursuits
0,462,Morocco,Korea,Danger,minor,The hazard that the Koreans present is defined as minor by our intelligence officers
0,462,Korea,Morocco,Danger,critical,The threat that the Moroccans embody is portrayed as critical by our agents
0,463,Germany,Morocco,Danger,critical,The problem that the Moroccans constitute is labeled as critical by our sources
0,463,Korea,Songhai,Danger,critical,We suspect that the Songhai amount to a critical obstacle to our pursuits
0,463,Korea,Germany,Danger,major,The danger that the Germans show is described as major by our diplomatic cables
0,464,Morocco,Germany,Danger,minor,The threat that the Germans constitute is defined as minor by our intelligence officers
0,464,Morocco,Korea,Danger,major,We feel that the Koreans comprise a major problem to our ambitions
0,464,Inca,Korea,Danger,major,The danger that the Koreans embody is represented as major by our spies
0,466,Inca,Germany,Danger,severe,The risk that the Germans present is labeled as severe by our spies
0,466,Germany,Korea,Danger,severe,We think that the Koreans constitute a severe threat to our pursuits
0,468,Morocco,Inca,Danger,severe,We think that the Incas present a severe problem to our plans
0,469,Korea,Inca,Danger,critical,We infer that the Incas present a critical obstacle to our plans
0,470,Songhai,Korea,Danger,severe,We infer that the Koreans amount to a severe problem to our activities
0,470,Inca,Morocco,Danger,critical,We infer that the Moroccans represent a critical problem to our pursuits
0,470,Germany,Songhai,Danger,critical,The threat that the Songhai present is characterized as critical by our spies
0,470,Inca,Korea,Danger,critical,The threat that the Koreans show is defined as critical by the Incas intelligence officers
0,470,Germany,Morocco,Danger,critical,The threat that the Moroccans present is labeled as critical by our sources
0,470,Korea,Songhai,Danger,critical,We imagine that the Songhai comprise a critical danger to our strategies
0,471,Morocco,Germany,Danger,major,We feel that the Germans have become a major obstacle to our interests
0,472,Morocco,Songhai,Danger,major,The threat that the Songhai represent is portrayed as major by our sources
0,472,Korea,Morocco,Danger,critical,We infer that the Moroccans present a critical risk to our ambitions
0,472,Germany,Songhai,Danger,critical,The hazard that the Songhai represent is represented as critical by our sources
0,473,Songhai,Inca,Danger,critical,The threat that the Incas embody is characterized as critical by our sources
0,477,Songhai,Korea,Danger,severe,The danger that the Koreans show is labeled as severe by our sources
0,477,Inca,Korea,Danger,severe,The threat that the Koreans constitute is described as severe by our intelligence officers
0,479,Germany,Songhai,Danger,severe,We estimate that the Songhai represent a severe danger to our plans
0,479,Korea,Inca,Danger,critical,We suspect that the Incas amount to a critical obstacle to our activities
0,480,Inca,Songhai,Danger,major,The obstacle that the Songhai represent is defined as major by our spies
0,481,Inca,Morocco,Danger,critical,We estimate that the Moroccans amount to a critical problem to our pursuits
0,481,Germany,Korea,Danger,severe,The risk that the Koreans constitute is described as severe by the Germans agents
0,481,Morocco,Songhai,Danger,major,We feel that the Songhai present a major threat to our activities
0,482,Songhai,Inca,Danger,critical,The Songhai suspect that the Incas present a critical risk to the Songhais strategies
0,483,Korea,Morocco,Danger,critical,The problem that the Moroccans represent is portrayed as critical by our agents
0,483,Inca,Germany,Danger,major,The problem that the Germans show is labeled as major by our intelligence officers
0,483,Germany,Inca,Danger,severe,The danger that the Incas represent is characterized as severe by our sources
0,487,Songhai,Morocco,Danger,critical,We estimate that the Moroccans represent a critical danger to our ambitions
0,487,Inca,Germany,Danger,major,The hazard that the Germans represent is defined as major by our intelligence officers
0,487,Germany,Songhai,Danger,critical,The risk that the Songhai embody is represented as critical by our sources
0,488,Inca,Songhai,Danger,major,We suspect that the Songhai compose a major hazard to our ambitions
0,490,Morocco,Songhai,Danger,major,The threat that the Songhai present is portrayed as major by our agents
0,491,Germany,Inca,Danger,critical,We think that the Incas represent a critical hazard to our activities
0,491,Inca,Morocco,Danger,critical,The Incas estimate that the Moroccans represent a critical risk to the Incas interests
0,491,Germany,Morocco,Danger,critical,We estimate that the Moroccans compose a critical problem to our activities
0,491,Korea,Songhai,Danger,severe,The problem that the Songhai present is labeled as severe by our agents
0,492,Songhai,Germany,Danger,minor,We imagine that the Germans are a minor threat to our ambitions
0,492,Inca,Morocco,Danger,critical,We feel that the Moroccans represent a critical problem to our pursuits
0,493,Inca,Korea,Danger,critical,The problem that the Koreans represent is described as critical by our diplomatic cables
0,494,Korea,Morocco,Danger,critical,The risk that the Moroccans present is characterized as critical by our spies
0,498,Korea,Songhai,Danger,severe,We infer that the Songhai comprise a severe problem to our plans
0,499,Morocco,Germany,Danger,minor,The problem that the Germans constitute is labeled as minor by our spies
